Name,Category_1,Category_2,Module_id,Reaction level,Definition,key_gene,Definition gene name,order
bgtA; arginine/lysine/histidine/glutamine transport system ATP-binding protein,Arginine/lysine/histidine/glutamine transport system,Phosphate and amino acid transporters,Transporters00388,,K17063,,,
aotJ; arginine/ornithine transport system substrate-binding protein,Arginine/ornithine transport system,Phosphate and amino acid transporters,Transporters00389,,K10022,,,
aotM; arginine/ornithine transport system permease protein,Arginine/ornithine transport system,Phosphate and amino acid transporters,Transporters00390,,K10023,,,
aotQ; arginine/ornithine transport system permease protein,Arginine/ornithine transport system,Phosphate and amino acid transporters,Transporters00391,,K10024,,,
aotP; arginine/ornithine transport system ATP-binding protein [EC:7.4.2.1],Arginine/ornithine transport system,Phosphate and amino acid transporters,Transporters00392,,K10025,,,
"peb1A, glnH; aspartate/glutamate/glutamine transport system substrate-binding protein",Aspartate/glutamate/glutamine transport system,Phosphate and amino acid transporters,Transporters00393,,K10039,,,
"peb1B, glnP, glnM; aspartate/glutamate/glutamine transport system permease protein",Aspartate/glutamate/glutamine transport system,Phosphate and amino acid transporters,Transporters00394,,K10040,,,
"peb1C, glnQ; aspartate/glutamate/glutamine transport system ATP-binding protein [EC:7.4.2.1]",Aspartate/glutamate/glutamine transport system,Phosphate and amino acid transporters,Transporters00395,,K10041,,,
livG; branched-chain amino acid transport system ATP-binding protein,Branched-chain amino acid transport system,Phosphate and amino acid transporters,Transporters00396,,K01995,,,
livF; branched-chain amino acid transport system ATP-binding protein,Branched-chain amino acid transport system,Phosphate and amino acid transporters,Transporters00397,,K01996,,,
livH; branched-chain amino acid transport system permease protein,Branched-chain amino acid transport system,Phosphate and amino acid transporters,Transporters00398,,K01997,,,
livM; branched-chain amino acid transport system permease protein,Branched-chain amino acid transport system,Phosphate and amino acid transporters,Transporters00399,,K01998,,,
livK; branched-chain amino acid transport system substrate-binding protein,Branched-chain amino acid transport system,Phosphate and amino acid transporters,Transporters00400,,K01999,,,
ABC.MET.A; D-methionine transport system ATP-binding protein,D-Methionine transport system,Phosphate and amino acid transporters,Transporters00401,,K02071,,,
ABC.MET.P; D-methionine transport system permease protein,D-Methionine transport system,Phosphate and amino acid transporters,Transporters00402,,K02072,,,
ABC.MET.S; D-methionine transport system substrate-binding protein,D-Methionine transport system,Phosphate and amino acid transporters,Transporters00403,,K02073,,,
aapJ; general L-amino acid transport system substrate-binding protein,General L-amino acid transport system,Phosphate and amino acid transporters,Transporters00404,,K09969,,,
aapQ; general L-amino acid transport system permease protein,General L-amino acid transport system,Phosphate and amino acid transporters,Transporters00405,,K09970,,,
aapM; general L-amino acid transport system permease protein,General L-amino acid transport system,Phosphate and amino acid transporters,Transporters00406,,K09971,,,
aapP; general L-amino acid transport system ATP-binding protein [EC:3.6.3.-],General L-amino acid transport system,Phosphate and amino acid transporters,Transporters00407,,K09972,,,
gluB; glutamate transport system substrate-binding protein,Glutamate transport system,Phosphate and amino acid transporters,Transporters00408,,K10005,,,
gluC; glutamate transport system permease protein,Glutamate transport system,Phosphate and amino acid transporters,Transporters00409,,K10006,,,
gluD; glutamate transport system permease protein,Glutamate transport system,Phosphate and amino acid transporters,Transporters00410,,K10007,,,
gluA; glutamate transport system ATP-binding protein [EC:7.4.2.1],Glutamate transport system,Phosphate and amino acid transporters,Transporters00411,,K10008,,,
gltI; glutamate/aspartate transport system substrate-binding protein,Glutamate/aspartate transport system,Phosphate and amino acid transporters,Transporters00412,,K10001,,,
gltK; glutamate/aspartate transport system permease protein,Glutamate/aspartate transport system,Phosphate and amino acid transporters,Transporters00413,,K10002,,,
gltJ; glutamate/aspartate transport system permease protein,Glutamate/aspartate transport system,Phosphate and amino acid transporters,Transporters00414,,K10003,,,
gltL; glutamate/aspartate transport system ATP-binding protein [EC:7.4.2.1],Glutamate/aspartate transport system,Phosphate and amino acid transporters,Transporters00415,,K10004,,,
glnH; glutamine transport system substrate-binding protein,Glutamine transport system,Phosphate and amino acid transporters,Transporters00416,,K10036,,,
glnP; glutamine transport system permease protein,Glutamine transport system,Phosphate and amino acid transporters,Transporters00417,,K10037,,,
glnQ; glutamine transport system ATP-binding protein [EC:7.4.2.1],Glutamine transport system,Phosphate and amino acid transporters,Transporters00418,,K10038,,,
hisJ; histidine transport system substrate-binding protein,Histidine transport system,Phosphate and amino acid transporters,Transporters00419,,K10014,,,
hisM; histidine transport system permease protein,Histidine transport system,Phosphate and amino acid transporters,Transporters00420,,K10015,,,
hisQ; histidine transport system permease protein,Histidine transport system,Phosphate and amino acid transporters,Transporters00421,,K10016,,,
hisP; histidine transport system ATP-binding protein [EC:7.4.2.1],Histidine transport system,Phosphate and amino acid transporters,Transporters00422,,K10017,,,
lhpP; hydroxyproline transporter system substrate-binding protein,Hydroxyproline transporter system,Phosphate and amino acid transporters,Transporters00423,,K23061,,,
lhpM; hydroxyproline transport system permease protein,Hydroxyproline transporter system,Phosphate and amino acid transporters,Transporters00424,,K23062,,,
lhpN; hydroxyproline transport system permease protein,Hydroxyproline transporter system,Phosphate and amino acid transporters,Transporters00425,,K23063,,,
lhpO; hydroxyproline transport system ATP-binding protein [EC:7.4.2.1],Hydroxyproline transporter system,Phosphate and amino acid transporters,Transporters00426,,K23064,,,
"fliY, tcyA; L-cystine transport system substrate-binding protein",L-Cystine transport system,Phosphate and amino acid transporters,Transporters00427,,K02424,,,
"tcyB, yecS; L-cystine transport system permease protein",L-Cystine transport system,Phosphate and amino acid transporters,Transporters00428,,K10009,,,
"tcyC, yecC; L-cystine transport system ATP-binding protein [EC:7.4.2.1]",L-Cystine transport system,Phosphate and amino acid transporters,Transporters00429,,K10010,,,
tcyJ; L-cystine transport system substrate-binding protein,L-Cystine transport system,Phosphate and amino acid transporters,Transporters00430,,K16956,,,
tcyK; L-cystine transport system substrate-binding protein,L-Cystine transport system,Phosphate and amino acid transporters,Transporters00431,,K16957,,,
tcyL; L-cystine transport system permease protein,L-Cystine transport system,Phosphate and amino acid transporters,Transporters00432,,K16958,,,
tcyM; L-cystine transport system permease protein,L-Cystine transport system,Phosphate and amino acid transporters,Transporters00433,,K16959,,,
tcyN; L-cystine transport system ATP-binding protein [EC:7.4.2.1],L-Cystine transport system,Phosphate and amino acid transporters,Transporters00434,,K16960,,,
ABC.ARG.S; lysine/arginine/ornithine transport system substrate-binding protein,Lysine/arginine/ornithine transport system,Phosphate and amino acid transporters,Transporters00435,,K10013,,,
hisM; histidine transport system permease protein,Lysine/arginine/ornithine transport system,Phosphate and amino acid transporters,Transporters00436,,K10015,,,
hisQ; histidine transport system permease protein,Lysine/arginine/ornithine transport system,Phosphate and amino acid transporters,Transporters00437,,K10016,,,
hisP; histidine transport system ATP-binding protein [EC:7.4.2.1],Lysine/arginine/ornithine transport system,Phosphate and amino acid transporters,Transporters00438,,K10017,,,
K11954; neutral amino acid transport system substrate-binding protein,Neutral amino acid transport system,Phosphate and amino acid transporters,Transporters00439,,K11954,,,
natC; neutral amino acid transport system permease protein,Neutral amino acid transport system,Phosphate and amino acid transporters,Transporters00440,,K11955,,,
natD; neutral amino acid transport system permease protein,Neutral amino acid transport system,Phosphate and amino acid transporters,Transporters00441,,K11956,,,
K11957; neutral amino acid transport system ATP-binding protein,Neutral amino acid transport system,Phosphate and amino acid transporters,Transporters00442,,K11957,,,
natE; neutral amino acid transport system ATP-binding protein,Neutral amino acid transport system,Phosphate and amino acid transporters,Transporters00443,,K11958,,,
occT; octopine/nopaline transport system substrate-binding protein,Octopine/nopaline transport system,Phosphate and amino acid transporters,Transporters00444,,K10018,,,
occM; octopine/nopaline transport system permease protein,Octopine/nopaline transport system,Phosphate and amino acid transporters,Transporters00445,,K10019,,,
occQ; octopine/nopaline transport system permease protein,Octopine/nopaline transport system,Phosphate and amino acid transporters,Transporters00446,,K10020,,,
occP; octopine/nopaline transport system ATP-binding protein [EC:7.4.2.1],Octopine/nopaline transport system,Phosphate and amino acid transporters,Transporters00447,,K10021,,,
pstB; phosphate transport system ATP-binding protein [EC:7.3.2.1],Phosphate transport system,Phosphate and amino acid transporters,Transporters00448,,K02036,,,
pstC; phosphate transport system permease protein,Phosphate transport system,Phosphate and amino acid transporters,Transporters00449,,K02037,,,
pstA; phosphate transport system permease protein,Phosphate transport system,Phosphate and amino acid transporters,Transporters00450,,K02038,,,
pstS; phosphate transport system substrate-binding protein,Phosphate transport system,Phosphate and amino acid transporters,Transporters00451,,K02040,,,
phnC; phosphonate transport system ATP-binding protein [EC:7.3.2.2],Phosphonate transport system,Phosphate and amino acid transporters,Transporters00452,,K02041,,,
phnE; phosphonate transport system permease protein,Phosphonate transport system,Phosphate and amino acid transporters,Transporters00453,,K02042,,,
phnD; phosphonate transport system substrate-binding protein,Phosphonate transport system,Phosphate and amino acid transporters,Transporters00454,,K02044,,,
ABC.X4.S; putative ABC transport system substrate-binding protein,Putative ABC transport system,Phosphate and amino acid transporters,Transporters00455,,K01989,,,
ABC.X4.P; putative ABC transport system permease protein,Putative ABC transport system,Phosphate and amino acid transporters,Transporters00456,,K05832,,,
ABC.X4.A; putative ABC transport system ATP-binding protein,Putative ABC transport system,Phosphate and amino acid transporters,Transporters00457,,K05833,,,
lysX1; putative lysine transport system substrate-binding protein,Putative lysine transport system,Phosphate and amino acid transporters,Transporters00458,,K17073,,,
lysX2; putative lysine transport system permease protein,Putative lysine transport system,Phosphate and amino acid transporters,Transporters00459,,K17074,,,
lysY; putative lysine transport system ATP-binding protein [EC:7.4.2.1],Putative lysine transport system,Phosphate and amino acid transporters,Transporters00460,,K17076,,,
putative lysine/arginine/ornithine/histidine/octopine transport system substrate-binding protein,Putative lysine/arginine/ornithine/histidine/octopine transport system,Phosphate and amino acid transporters,Transporters00461,,K23055,,,
putative lysine/arginine/ornithine/histidine/octopine transport system permease protein,Putative lysine/arginine/ornithine/histidine/octopine transport system,Phosphate and amino acid transporters,Transporters00462,,K23056,,,
putative lysine/arginine/ornithine/histidine/octopine transport system permease protein,Putative lysine/arginine/ornithine/histidine/octopine transport system,Phosphate and amino acid transporters,Transporters00463,,K23057,,,
putative lysine/arginine/ornithine/histidine/octopine transport system ATPase-binding protein [EC:7.4.2.1],Putative lysine/arginine/ornithine/histidine/octopine transport system,Phosphate and amino acid transporters,Transporters00464,,K23058,,,
ABC.PA.A; polar amino acid transport system ATP-binding protein [EC:7.4.2.1],Putative polar amino acid transport system,Phosphate and amino acid transporters,Transporters00465,,K02028,,,
ABC.PA.P; polar amino acid transport system permease protein,Putative polar amino acid transport system,Phosphate and amino acid transporters,Transporters00466,,K02029,,,
ABC.PA.S; polar amino acid transport system substrate-binding protein,Putative polar amino acid transport system,Phosphate and amino acid transporters,Transporters00467,,K02030,,,
yxeM; putative S-methylcysteine transport system substrate-binding protein,Putative S-methylcysteine transport system,Phosphate and amino acid transporters,Transporters00468,,K16961,,,
yxeN; putative S-methylcysteine transport system permease protein,Putative S-methylcysteine transport system,Phosphate and amino acid transporters,Transporters00469,,K16962,,,
yxeO; putative S-methylcysteine transport system ATP-binding protein,Putative S-methylcysteine transport system,Phosphate and amino acid transporters,Transporters00470,,K16963,,,
urtA; urea transport system substrate-binding protein,Urea transport system,Phosphate and amino acid transporters,Transporters00471,,K11959,,,
urtB; urea transport system permease protein,Urea transport system,Phosphate and amino acid transporters,Transporters00472,,K11960,,,
urtC; urea transport system permease protein,Urea transport system,Phosphate and amino acid transporters,Transporters00473,,K11961,,,
urtD; urea transport system ATP-binding protein,Urea transport system,Phosphate and amino acid transporters,Transporters00474,,K11962,,,
urtE; urea transport system ATP-binding protein,Urea transport system,Phosphate and amino acid transporters,Transporters00475,,K11963,,,
"PTS-Mng-EIIA; PTS system, 2-O-A-mannosyl-D-glycerate-specific IIA component","PTS system, 2-O-A-mannosyl-D-glycerate-specific II component",Phosphotransferase system,Transporters00476,,K11198,,,
"PTS-Mng-EIIB; PTS system, 2-O-A-mannosyl-D-glycerate-specific IIB component","PTS system, 2-O-A-mannosyl-D-glycerate-specific II component",Phosphotransferase system,Transporters00477,,K11199,,,
"PTS-Mng-EIIC; PTS system, 2-O-A-mannosyl-D-glycerate-specific IIC component","PTS system, 2-O-A-mannosyl-D-glycerate-specific II component",Phosphotransferase system,Transporters00478,,K11200,,,
"PTS-Glv-EIIB; PTS system, alpha-glucoside-specific IIB component","PTS system, alpha-glucoside-specific II component",Phosphotransferase system,Transporters00479,,K02749,,,
"PTS-Glv-EIIC; PTS system, alpha-glucoside-specific IIC component","PTS system, alpha-glucoside-specific II component",Phosphotransferase system,Transporters00480,,K02750,,,
"PTS-Glc-EIIA; PTS system, sugar-specific IIA component","PTS system, alpha-glucoside-specific II component",Phosphotransferase system,Transporters00481,,K02777,,,
"PTS-Ula-EIIA; PTS system, ascorbate-specific IIA component","PTS system, ascorbate-specific II component",Phosphotransferase system,Transporters00482,,K02821,,,
"PTS-Ula-EIIB; PTS system, ascorbate-specific IIB component","PTS system, ascorbate-specific II component",Phosphotransferase system,Transporters00483,,K02822,,,
"PTS-Ula-EIIC; PTS system, ascorbate-specific IIC component","PTS system, ascorbate-specific II component",Phosphotransferase system,Transporters00484,,K03475,,,
"PTS-Asc-EIIB; PTS system, beta-glucoside (arbutin/salicin/cellobiose)-specific IIB component","PTS system, beta-glucoside (arbutin/salicin/cellobiose)-specific II component",Phosphotransferase system,Transporters00485,,K02752,,,
"PTS-Asc-EIIC; PTS system, beta-glucoside (arbutin/salicin/cellobiose)-specific IIC component","PTS system, beta-glucoside (arbutin/salicin/cellobiose)-specific II component",Phosphotransferase system,Transporters00486,,K02753,,,
"PTS-Glc-EIIA; PTS system, sugar-specific IIA component","PTS system, beta-glucoside (arbutin/salicin/cellobiose)-specific II component",Phosphotransferase system,Transporters00487,,K02777,,,
"PTS-Bgl-EIIA; PTS system, beta-glucoside-specific IIA component","PTS system, beta-glucoside-specific II component",Phosphotransferase system,Transporters00488,,K02755,,,
"PTS-Bgl-EIIB; PTS system, beta-glucoside-specific IIB component","PTS system, beta-glucoside-specific II component",Phosphotransferase system,Transporters00489,,K02756,,,
"PTS-Bgl-EIIC; PTS system, beta-glucoside-specific IIC component","PTS system, beta-glucoside-specific II component",Phosphotransferase system,Transporters00490,,K02757,,,
"PTS-Cel-EIIA; PTS system, cellobiose-specific IIA component","PTS system, cellobiose-specific II component",Phosphotransferase system,Transporters00491,,K02759,,,
"PTS-Cel-EIIB; PTS system, cellobiose-specific IIB component","PTS system, cellobiose-specific II component",Phosphotransferase system,Transporters00492,,K02760,,,
"PTS-Cel-EIIC; PTS system, cellobiose-specific IIC component","PTS system, cellobiose-specific II component",Phosphotransferase system,Transporters00493,,K02761,,,
"PTS-Dga-EIIA; PTS system, D-glucosaminate-specific IIA component","PTS system, D-glucosaminate-specific II component",Phosphotransferase system,Transporters00494,,K17464,,,
"PTS-Dga-EIIB; PTS system, D-glucosaminate-specific IIB component","PTS system, D-glucosaminate-specific II component",Phosphotransferase system,Transporters00495,,K17465,,,
"PTS-Dga-EIIC; PTS system, D-glucosaminate-specific IIC component","PTS system, D-glucosaminate-specific II component",Phosphotransferase system,Transporters00496,,K17466,,,
"PTS-Dga-EIID; PTS system, D-glucosaminate-specific IID component","PTS system, D-glucosaminate-specific II component",Phosphotransferase system,Transporters00497,,K17467,,,
"PTS-Dgl-EIIA; PTS system, D-glucosamine-specific IIA component","PTS system, D-glucosamine-specific II component",Phosphotransferase system,Transporters00498,,K02763,,,
"PTS-Dgl-EIIB; PTS system, D-glucosamine-specific IIB component","PTS system, D-glucosamine-specific II component",Phosphotransferase system,Transporters00499,,K02764,,,
"PTS-Dgl-EIIC; PTS system, D-glucosamine-specific IIC component","PTS system, D-glucosamine-specific II component",Phosphotransferase system,Transporters00500,,K02765,,,
"PTS-Gfr-EIIA; PTS system, fructoselysine/glucoselysine-specific IIA component","PTS system, fructoselysine/glucoselysine-specific II component",Phosphotransferase system,Transporters00501,,K19506,,,
"PTS-Gfr-EIIB; PTS system, fructoselysine/glucoselysine-specific IIB component","PTS system, fructoselysine/glucoselysine-specific II component",Phosphotransferase system,Transporters00502,,K19507,,,
"PTS-Gfr-EIIC; PTS system, fructoselysine/glucoselysine-specific IIC component","PTS system, fructoselysine/glucoselysine-specific II component",Phosphotransferase system,Transporters00503,,K19508,,,
"PTS-Gfr-EIID; PTS system, fructoselysine/glucoselysine-specific IID component","PTS system, fructoselysine/glucoselysine-specific II component",Phosphotransferase system,Transporters00504,,K19509,,,
"PTS-Fru-EIIA; PTS system, fructose-specific IIA component","PTS system, fructose-specific II component",Phosphotransferase system,Transporters00505,,K02768,,,
"PTS-Fru-EIIB; PTS system, fructose-specific IIB component","PTS system, fructose-specific II component",Phosphotransferase system,Transporters00506,,K02769,,,
"PTS-Fru-EIIC; PTS system, fructose-specific IIC component","PTS system, fructose-specific II component",Phosphotransferase system,Transporters00507,,K02770,,,
"PTS-Fru1-EIID; PTS system, fructose-specific IID component","PTS system, fructose-specific II component",Phosphotransferase system,Transporters00508,,K02771,,,
"PTS-Fru1-EIIA; PTS system, fructose-specific IIA component","PTS system, fructose-specific II component",Phosphotransferase system,Transporters00509,,K11194,,,
"PTS-Fru1-EIIB; PTS system, fructose-specific IIB component","PTS system, fructose-specific II component",Phosphotransferase system,Transporters00510,,K11195,,,
"PTS-Fru1-EIIC; PTS system, fructose-specific IIC component","PTS system, fructose-specific II component",Phosphotransferase system,Transporters00511,,K11196,,,
"PTS-Fru2-EIIA; PTS system, fructose-specific IIA-like component","PTS system, fructose-specific II-like component",Phosphotransferase system,Transporters00512,,K11201,,,
"PTS-Fru2-EIIB; PTS system, fructose-specific IIB-like component","PTS system, fructose-specific II-like component",Phosphotransferase system,Transporters00513,,K11202,,,
"PTS-Fru2-EIIC; PTS system, fructose-specific IIC-like component","PTS system, fructose-specific II-like component",Phosphotransferase system,Transporters00514,,K11203,,,
"PTS-Gat-EIIA; PTS system, galactitol-specific IIA component","PTS system, galactitol-specific II component",Phosphotransferase system,Transporters00515,,K02773,,,
"PTS-Gat-EIIB; PTS system, galactitol-specific IIB component","PTS system, galactitol-specific II component",Phosphotransferase system,Transporters00516,,K02774,,,
"PTS-Gat-EIIC; PTS system, galactitol-specific IIC component","PTS system, galactitol-specific II component",Phosphotransferase system,Transporters00517,,K02775,,,
"PTS-Gal-EIIA; PTS system, galactose-specific IIA component","PTS system, galactose-specific II component",Phosphotransferase system,Transporters00518,,K20112,,,
"PTS-Gal-EIIB; PTS system, galactose-specific IIB component","PTS system, galactose-specific II component",Phosphotransferase system,Transporters00519,,K20113,,,
"PTS-Gal-EIIC; PTS system, galactose-specific IIC component","PTS system, galactose-specific II component",Phosphotransferase system,Transporters00520,,K20114,,,
"PTS-Gut-EIIA; PTS system, glucitol/sorbitol-specific IIA component","PTS system, glucitol/sorbitol-specific II component",Phosphotransferase system,Transporters00521,,K02781,,,
"PTS-Gut-EIIB; PTS system, glucitol/sorbitol-specific IIB component","PTS system, glucitol/sorbitol-specific II component",Phosphotransferase system,Transporters00522,,K02782,,,
"PTS-Gut-EIIC; PTS system, glucitol/sorbitol-specific IIC component","PTS system, glucitol/sorbitol-specific II component",Phosphotransferase system,Transporters00523,,K02783,,,
"PTS-Glc-EIIA; PTS system, glucose-specific IIA component","PTS system, glucose-specific II component",Phosphotransferase system,Transporters00524,,K02777,,,
"PTS-Glc-EIIB; PTS system, glucose-specific IIB component","PTS system, glucose-specific II component",Phosphotransferase system,Transporters00525,,K02778,,,
"PTS-Glc-EIIC; PTS system, glucose-specific IIC component","PTS system, glucose-specific II component",Phosphotransferase system,Transporters00526,,K02779,,,
"PTS-Glc1-EIIA; PTS system, glucose-specific IIA component","PTS system, glucose-specific II component",Phosphotransferase system,Transporters00527,,K20116,,,
"PTS-Glc1-EIIB; PTS system, glucose-specific IIB component","PTS system, glucose-specific II component",Phosphotransferase system,Transporters00528,,K20117,,,
"PTS-Glc1-EIIC; PTS system, glucose-specific IIC component","PTS system, glucose-specific II component",Phosphotransferase system,Transporters00529,,K20118,,,
"PTS-Lac-EIIA; PTS system, lactose-specific IIA component","PTS system, lactose-specific II component",Phosphotransferase system,Transporters00530,,K02786,,,
"PTS-Lac-EIIB; PTS system, lactose-specific IIB component","PTS system, lactose-specific II component",Phosphotransferase system,Transporters00531,,K02787,,,
"PTS-Lac-EIIC; PTS system, lactose-specific IIC component","PTS system, lactose-specific II component",Phosphotransferase system,Transporters00532,,K02788,,,
"PTS-Glc-EIIA; PTS system, sugar-specific IIA component","PTS system, maltose/glucose-specific II component",Phosphotransferase system,Transporters00533,,K02777,,,
"PTS-MalGlc-EIIB; PTS system, maltose/glucose-specific IIB component","PTS system, maltose/glucose-specific II component",Phosphotransferase system,Transporters00534,,K02790,,,
"PTS-MalGlc-EIIC; PTS system, maltose/glucose-specific IIC component","PTS system, maltose/glucose-specific II component",Phosphotransferase system,Transporters00535,,K02791,,,
"PTS-Glc-EIIA; PTS system, glucose-specific IIA component","PTS system, maltose-specific II component",Phosphotransferase system,Transporters00536,,K02777,,,
"PTS-Mal-EIIB; PTS system, maltose-specific IIB component","PTS system, maltose-specific II component",Phosphotransferase system,Transporters00537,,K20107,,,
"PTS-Mal-EIIC; PTS system, maltose-specific IIC component","PTS system, maltose-specific II component",Phosphotransferase system,Transporters00538,,K20108,,,
"PTS-Mtl-EIIA; PTS system, mannitol-specific IIA component","PTS system, mannitol-specific II component",Phosphotransferase system,Transporters00539,,K02798,,,
"PTS-Mtl-EIIB; PTS system, mannitol-specific IIB component","PTS system, mannitol-specific II component",Phosphotransferase system,Transporters00540,,K02799,,,
"PTS-Mtl-EIIC; PTS system, mannitol-specific IIC component","PTS system, mannitol-specific II component",Phosphotransferase system,Transporters00541,,K02800,,,
"PTS-Man-EIIA; PTS system, mannose-specific IIA component","PTS system, mannose-specific II component",Phosphotransferase system,Transporters00542,,K02793,,,
"PTS-Man-EIIB; PTS system, mannose-specific IIB component","PTS system, mannose-specific II component",Phosphotransferase system,Transporters00543,,K02794,,,
"PTS-Man-EIIC; PTS system, mannose-specific IIC component","PTS system, mannose-specific II component",Phosphotransferase system,Transporters00544,,K02795,,,
"PTS-Man-EIID; PTS system, mannose-specific IID component","PTS system, mannose-specific II component",Phosphotransferase system,Transporters00545,,K02796,,,
"PTS-Aga-EIIA; PTS system, N-acetylgalactosamine-specific IIA component","PTS system, N-acetylgalactosamine-specific II component",Phosphotransferase system,Transporters00546,,K02744,,,
"PTS-Aga-EIIB; PTS system, N-acetylgalactosamine-specific IIB component","PTS system, N-acetylgalactosamine-specific II component",Phosphotransferase system,Transporters00547,,K02745,,,
"PTS-Aga-EIIC; PTS system, N-acetylgalactosamine-specific IIC component","PTS system, N-acetylgalactosamine-specific II component",Phosphotransferase system,Transporters00548,,K02746,,,
"PTS-Aga-EIID; PTS system, N-acetylgalactosamine-specific IID component","PTS system, N-acetylgalactosamine-specific II component",Phosphotransferase system,Transporters00549,,K02747,,,
"PTS-Nag-EIIA; PTS system, N-acetylglucosamine-specific IIA component","PTS system, N-acetylglucosamine-specific II component",Phosphotransferase system,Transporters00550,,K02802,,,
"PTS-Nag-EIIB; PTS system, N-acetylglucosamine-specific IIB component","PTS system, N-acetylglucosamine-specific II component",Phosphotransferase system,Transporters00551,,K02803,,,
"PTS-Nag-EIIC; PTS system, N-acetylglucosamine-specific IIC component","PTS system, N-acetylglucosamine-specific II component",Phosphotransferase system,Transporters00552,,K02804,,,
"PTS-Glc-EIIA; PTS system, glucose-specific IIA component","PTS system, N-acetylmuramic acid-specific II component",Phosphotransferase system,Transporters00553,,K02777,,,
"PTS-Mur-EIIB; PTS system, N-acetylmuramic acid-specific IIB component","PTS system, N-acetylmuramic acid-specific II component",Phosphotransferase system,Transporters00554,,K11191,,,
"PTS-Mur-EIIC; PTS system, N-acetylmuramic acid-specific IIC component","PTS system, N-acetylmuramic acid-specific II component",Phosphotransferase system,Transporters00555,,K11192,,,
"PTS-Sor-EIIA; PTS system, sorbose-specific IIA component","PTS system, sorbose-specific II component",Phosphotransferase system,Transporters00556,,K02812,,,
"PTS-Sor-EIIB; PTS system, sorbose-specific IIB component","PTS system, sorbose-specific II component",Phosphotransferase system,Transporters00557,,K02813,,,
"PTS-Sor-EIIC; PTS system, sorbose-specific IIC component","PTS system, sorbose-specific II component",Phosphotransferase system,Transporters00558,,K02814,,,
"PTS-Sor-EIID; PTS system, sorbose-specific IID component","PTS system, sorbose-specific II component",Phosphotransferase system,Transporters00559,,K02815,,,
"PTS-Scr-EIIA; PTS system, sucrose-specific IIA component","PTS system, sucrose-specific II component",Phosphotransferase system,Transporters00560,,K02808,,,
"PTS-Scr-EIIB; PTS system, sucrose-specific IIB component","PTS system, sucrose-specific II component",Phosphotransferase system,Transporters00561,,K02809,,,
"PTS-Scr-EIIC; PTS system, sucrose-specific IIC component","PTS system, sucrose-specific II component",Phosphotransferase system,Transporters00562,,K02810,,,
"PTS-Glc-EIIA; PTS system, glucose-specific IIA component","PTS system, trehalose-specific II component",Phosphotransferase system,Transporters00563,,K02777,,,
"PTS-Tre-EIIA; PTS system, trehalose-specific IIA component","PTS system, trehalose-specific II component",Phosphotransferase system,Transporters00564,,K02817,,,
"PTS-Tre-EIIB; PTS system, trehalose-specific IIB component","PTS system, trehalose-specific II component",Phosphotransferase system,Transporters00565,,K02818,,,
"PTS-Tre-EIIC; PTS system, trehalose-specific IIC component","PTS system, trehalose-specific II component",Phosphotransferase system,Transporters00566,,K02819,,,
"mlaF, linL, mkl; phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein",gamma-Hexachlorocyclohexane transport system,"Saccharide, polyol, and lipid transporters",Transporters00567,,K02065,,,
"mlaE, linK; phospholipid/cholesterol/gamma-HCH transport system permease protein",gamma-Hexachlorocyclohexane transport system,"Saccharide, polyol, and lipid transporters",Transporters00568,,K02066,,,
"mlaD, linM; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein",gamma-Hexachlorocyclohexane transport system,"Saccharide, polyol, and lipid transporters",Transporters00569,,K02067,,,
linN; cholesterol transport system auxiliary component,gamma-Hexachlorocyclohexane transport system,"Saccharide, polyol, and lipid transporters",Transporters00570,,K18480,,,
inoE; inositol-phosphate transport system substrate-binding protein,Inositol-phosphate transport system,"Saccharide, polyol, and lipid transporters",Transporters00571,,K17237,,,
inoF; inositol-phosphate transport system permease protein,Inositol-phosphate transport system,"Saccharide, polyol, and lipid transporters",Transporters00572,,K17238,,,
inoG; inositol-phosphate transport system permease protein,Inositol-phosphate transport system,"Saccharide, polyol, and lipid transporters",Transporters00573,,K17239,,,
inoK; inositol-phosphate transport system ATP-binding protein,Inositol-phosphate transport system,"Saccharide, polyol, and lipid transporters",Transporters00574,,K17240,,,
"mlaF, linL, mkl; phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein",Mce transport system,"Saccharide, polyol, and lipid transporters",Transporters00575,,K02065,,,
"mlaE, linK; phospholipid/cholesterol/gamma-HCH transport system permease protein",Mce transport system,"Saccharide, polyol, and lipid transporters",Transporters00576,,K02066,,,
"mlaD, linM; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein",Mce transport system,"Saccharide, polyol, and lipid transporters",Transporters00577,,K02067,,,
mas; Mce-associated membrane protein,Mce transport system,"Saccharide, polyol, and lipid transporters",Transporters00578,,K18481,,,
ABC.X2.A; putative ABC transport system ATP-binding protein,Putative ABC transport system,"Saccharide, polyol, and lipid transporters",Transporters00579,,K02068,,,
ABC.X2.P; putative ABC transport system permease protein,Putative ABC transport system,"Saccharide, polyol, and lipid transporters",Transporters00580,,K02069,,,
msmX; multiple sugar transport system ATP-binding protein,Putative fructooligosaccharide transport system,"Saccharide, polyol, and lipid transporters",Transporters00581,,K10112,,,
