WBANNO,LST_DATE,CRX_VN,LONGITUDE,LATITUDE,T_DAILY_MAX,T_DAILY_MIN,T_DAILY_MEAN,T_DAILY_AVG,P_DAILY_CALC,SOLARAD_DAILY,SUR_TEMP_DAILY_TYPE,SUR_TEMP_DAILY_MAX,SUR_TEMP_DAILY_MIN,SUR_TEMP_DAILY_AVG,RH_DAILY_MAX,RH_DAILY_MIN,RH_DAILY_AVG,SOIL_MOISTURE_5_DAILY,SOIL_MOISTURE_10_DAILY,SOIL_MOISTURE_20_DAILY,SOIL_MOISTURE_50_DAILY,SOIL_MOISTURE_100_DAILY,SOIL_TEMP_5_DAILY,SOIL_TEMP_10_DAILY,SOIL_TEMP_20_DAILY,SOIL_TEMP_50_DAILY,SOIL_TEMP_100_DAILY
53131,20220609,2.623,-111.17,32.24,39.6,28,33.8,33.3,0,22.71,C,59.8,28,39.2,27.6,11.1,18.9,0.025,0.046,-99,-99,-99,40.1,39.7,-9999,-9999,-9999
53131,20220610,2.623,-111.17,32.24,41.8,23.7,32.8,34,0,27,C,61.4,24.7,40.4,36.1,9.3,18.5,0.027,0.047,-99,-99,-99,41,40.6,-9999,-9999,-9999
53131,20220611,2.623,-111.17,32.24,41.5,24.5,33,34.4,0,24.39,C,60.5,25.6,39.4,38.8,5.6,18.6,0.029,0.047,-99,-99,-99,40.8,40.4,-9999,-9999,-9999
53131,20220612,2.623,-111.17,32.24,41.8,25.6,33.7,34.3,0,26.36,C,61.8,24.9,39.9,29.8,7.7,17.2,0.029,0.046,-99,-99,-99,41.2,40.8,-9999,-9999,-9999
53131,20220613,2.623,-111.17,32.24,40.2,24.8,32.5,32.8,0,27.6,C,59.2,25.3,38.8,29,8.9,19.2,0.029,0.046,-99,-99,-99,40.9,40.8,-9999,-9999,-9999
53131,20220614,2.623,-111.17,32.24,38.9,22.8,30.8,31.1,0,28.97,C,57.2,22.3,36.9,28.7,4.7,15,0.027,0.046,-99,-99,-99,39.6,39.7,-9999,-9999,-9999
53131,20220615,2.623,-111.17,32.24,39.4,19.5,29.5,30.7,0,29.32,C,60.1,19.7,37.1,24.4,2.3,10.9,0.026,0.045,-99,-99,-99,39.1,39.2,-9999,-9999,-9999
53131,20220616,2.623,-111.17,32.24,42.5,21,31.8,33.4,0,28.79,C,62.6,21,39.4,13.3,2.9,6.8,0.026,0.045,-99,-99,-99,40.4,40,-9999,-9999,-9999
53131,20220617,2.623,-111.17,32.24,36.9,27,31.9,32,0,14.3,C,51.9,25.6,35.4,40.3,11.9,18.1,0.024,0.043,-99,-99,-99,37.6,37.9,-9999,-9999,-9999
53131,20220618,2.623,-111.17,32.24,35,21.3,28.1,28.8,6.4,19.92,C,48.2,22.7,31.9,82.3,25.4,42,0.081,0.077,-99,-99,-99,33.2,34.7,-9999,-9999,-9999
53131,20220619,2.623,-111.17,32.24,37,22.5,29.7,30,0,26.74,C,54.2,21.7,34.7,64.4,11.2,27.5,0.081,0.089,-99,-99,-99,35.1,35.3,-9999,-9999,-9999
53131,20220620,2.623,-111.17,32.24,37.2,21,29.1,29.5,0,28.71,C,56.8,21.5,36.7,39.9,9.1,24.7,0.07,0.09,-99,-99,-99,36.9,37,-9999,-9999,-9999
53131,20220621,2.623,-111.17,32.24,38.4,23.1,30.8,29,0,19.08,C,59.5,24.5,34.6,47.4,10.6,31.3,0.069,0.087,-99,-99,-99,35.9,36.3,-9999,-9999,-9999
53131,20220622,2.623,-111.17,32.24,38.9,23.8,31.4,30.6,0,27.11,C,59.4,23.5,38,51.9,16.9,33.5,0.063,0.083,-99,-99,-99,38.3,38,-9999,-9999,-9999
53131,20220623,2.623,-111.17,32.24,39.4,26.5,33,30.9,0.4,17.46,C,60.5,25.6,34.1,45.3,13.5,30.3,0.053,0.074,-99,-99,-99,36.2,36.5,-9999,-9999,-9999
53131,20220624,2.623,-111.17,32.24,38.4,23.8,31.1,31,0,27.24,C,58.6,22.9,38.3,49.1,14.6,30.2,0.049,0.071,-99,-99,-99,38.7,38.1,-9999,-9999,-9999
53131,20220625,2.623,-111.17,32.24,38.4,24.3,31.3,31.4,0,22.46,C,59.6,25.5,37.7,66.5,9.4,28.3,0.044,0.066,-99,-99,-99,38.3,38.2,-9999,-9999,-9999
53131,20220626,2.623,-111.17,32.24,35.5,25.4,30.5,30.1,0,21.62,C,54.3,27.3,37,53.1,19.8,33.6,0.041,0.062,-99,-99,-99,38,38,-9999,-9999,-9999
53131,20220627,2.623,-111.17,32.24,35.2,22.2,28.7,28.8,0,20.88,C,58.9,23.8,36.1,71.2,23,42.7,0.039,0.059,-99,-99,-99,37.5,37.5,-9999,-9999,-9999
53131,20220628,2.623,-111.17,32.24,37.8,26.9,32.3,31.4,0,25.01,C,60.8,26.3,38.9,45.3,19.1,33.8,0.038,0.059,-99,-99,-99,39.8,39.3,-9999,-9999,-9999
53131,20220629,2.623,-111.17,32.24,37.5,25.2,31.3,29.2,0,16.88,C,58.8,26.7,34.4,56.1,20.4,39.4,0.034,0.056,-99,-99,-99,37.1,37.5,-9999,-9999,-9999
53131,20220630,2.623,-111.17,32.24,37.7,23.2,30.5,30.2,0,22.83,C,59.1,24.9,37.4,62.2,20.5,38.2,0.037,0.056,-99,-99,-99,38.5,38.2,-9999,-9999,-9999
53131,20220701,2.623,-111.17,32.24,35.9,22.5,29.2,27.4,6.5,16.12,C,59.3,24.6,32.2,83.3,25.6,49.4,0.05,0.056,-99,-99,-99,34.4,35.4,-9999,-9999,-9999
53131,20220702,2.623,-111.17,32.24,37.3,24.4,30.8,29.7,0,21.61,C,52.5,23.6,34,64.5,19.6,41.1,0.088,0.084,-99,-99,-99,33.7,34,-9999,-9999,-9999
53131,20220703,2.623,-111.17,32.24,38.2,24.2,31.2,31.3,0,24.82,C,57.4,24.7,37.4,60.5,15.5,31.9,0.078,0.093,-99,-99,-99,37,36.9,-9999,-9999,-9999
53131,20220704,2.623,-111.17,32.24,35.9,24.4,30.1,29.5,0.4,19.47,C,57.7,24.9,34.6,68.4,26.5,38.4,0.064,0.091,-99,-99,-99,35.5,35.9,-9999,-9999,-9999
53131,20220705,2.623,-111.17,32.24,37.4,23.2,30.3,30.4,0,26.95,C,57.9,24.2,37.1,67.6,13.9,35.7,0.067,0.091,-99,-99,-99,37.5,37.3,-9999,-9999,-9999
53131,20220706,2.623,-111.17,32.24,38.1,22.6,30.3,31.2,0,28.84,C,57.9,22.4,37.7,41.9,9.6,20.5,0.06,0.089,-99,-99,-99,38.6,38.3,-9999,-9999,-9999
53131,20220707,2.623,-111.17,32.24,38.5,20.6,29.5,31.7,0,28.71,C,57.9,22,37.8,29.3,10.7,15.4,0.052,0.082,-99,-99,-99,38.9,38.7,-9999,-9999,-9999
53131,20220708,2.623,-111.17,32.24,40.5,23,31.8,33.4,0,27.73,C,58.8,23.6,39.3,34.6,9.4,16.5,0.044,0.075,-99,-99,-99,39.9,39.5,-9999,-9999,-9999
53131,20220709,2.623,-111.17,32.24,41.4,25.7,33.6,33.6,0,27.02,C,61.8,27,41,39.3,11,24.1,0.041,0.071,-99,-99,-99,41.7,41.1,-9999,-9999,-9999
53131,20220710,2.623,-111.17,32.24,41.4,25.4,33.4,34.4,0,27.7,C,61,25.9,41.1,42.3,12.1,23.3,0.04,0.067,-99,-99,-99,41.9,41.3,-9999,-9999,-9999
53131,20220711,2.623,-111.17,32.24,42.5,25.4,33.9,34.8,0,26.11,C,62.2,26.5,41.4,38,11.1,21.4,0.039,0.064,-99,-99,-99,42.1,41.6,-9999,-9999,-9999
53131,20220712,2.623,-111.17,32.24,40.6,28.1,34.4,33.5,0.6,22.82,C,61.8,29.2,39.6,54.1,15,27.6,0.037,0.061,-99,-99,-99,41,41.1,-9999,-9999,-9999
53131,20220713,2.623,-111.17,32.24,41.3,26.1,33.7,31.9,7.8,21.33,C,63.4,27.1,36.8,57,13.8,34.9,0.07,0.075,-99,-99,-99,37.9,38.3,-9999,-9999,-9999
53131,20220714,2.623,-111.17,32.24,40.6,25.7,33.1,31.2,1.5,22.56,C,56.7,25.2,35.1,72.9,17.7,41.9,0.101,0.113,-99,-99,-99,34.7,35.3,-9999,-9999,-9999
53131,20220715,2.623,-111.17,32.24,41.5,25.4,33.4,32,0,23.25,C,59.1,25.3,37,73.5,14.8,41.2,0.089,0.116,-99,-99,-99,36.6,36.7,-9999,-9999,-9999
53131,20220716,2.623,-111.17,32.24,40.5,25.8,33.2,32.3,0,25.37,C,58.2,26,38.6,55.3,18.1,37,0.082,0.115,-99,-99,-99,38.6,38.5,-9999,-9999,-9999
53131,20220717,2.623,-111.17,32.24,40.1,25.6,32.8,31.4,0,24.15,C,59.4,26.4,38.7,59.7,18.2,39.8,0.071,0.112,-99,-99,-99,39.4,39.4,-9999,-9999,-9999
53131,20220718,2.623,-111.17,32.24,39.7,26.2,33,33,0,24.6,C,59.4,27,39.5,57,21,35.1,0.061,0.108,-99,-99,-99,40.3,40,-9999,-9999,-9999
53131,20220719,2.623,-111.17,32.24,41,27.9,34.4,34.6,0,25.98,C,58,28.4,40.7,50,18.3,29.2,0.055,0.102,-99,-99,-99,41.3,40.8,-9999,-9999,-9999
53131,20220720,2.623,-111.17,32.24,38.9,27,33,33,0,21.12,C,55.3,28.5,39,43.3,19.6,30.4,0.049,0.094,-99,-99,-99,40.3,40.1,-9999,-9999,-9999
53131,20220721,2.623,-111.17,32.24,39.2,24.8,32,33.1,0,23.37,C,58.1,26.6,39.5,69.7,21.4,34.7,0.048,0.089,-99,-99,-99,40.4,40.1,-9999,-9999,-9999
53131,20220722,2.623,-111.17,32.24,41,28.5,34.8,33.7,0,18.37,C,58.3,29.8,38.8,47.8,17.4,31.7,0.045,0.085,-99,-99,-99,40,40,-9999,-9999,-9999
53131,20220723,2.623,-111.17,32.24,39.3,25.2,32.2,32.4,0.3,26.35,C,60.3,27.8,40.3,57.5,19.3,35.6,0.044,0.083,-99,-99,-99,40.9,40.6,-9999,-9999,-9999
53131,20220724,2.623,-111.17,32.24,34.6,22.5,28.5,27.5,3.6,15.77,C,56.4,24,32.9,87.8,35.6,57.8,0.048,0.078,-99,-99,-99,35.3,36.7,-9999,-9999,-9999
53131,20220725,2.623,-111.17,32.24,35,22,28.5,26.4,11.9,20.56,C,53.8,22.4,32.1,93.8,30.1,64.5,0.095,0.105,-99,-99,-99,33.2,33.8,-9999,-9999,-9999
53131,20220726,2.623,-111.17,32.24,32.2,22.4,27.3,26.5,0,22.48,C,47.6,22.8,31.3,88,40.1,63.8,0.122,0.168,-99,-99,-99,31.8,32.5,-9999,-9999,-9999
53131,20220727,2.623,-111.17,32.24,35.2,22.6,28.9,27.5,0,21.68,C,54,23.6,33,87.7,29.8,58.2,0.095,0.145,-99,-99,-99,33.2,33.4,-9999,-9999,-9999
53131,20220728,2.623,-111.17,32.24,29.3,24.5,26.9,26.6,0,10.13,C,41.7,24.8,29.7,68.7,49.2,58.5,0.078,0.129,-99,-99,-99,30.4,31.1,-9999,-9999,-9999
53131,20220729,2.623,-111.17,32.24,34.2,22.4,28.3,27.1,0,18.36,C,52.3,23.3,32.6,76.8,33,56.2,0.077,0.122,-99,-99,-99,32.7,32.8,-9999,-9999,-9999
53131,20220730,2.623,-111.17,32.24,35.2,23.3,29.2,27,0.2,15.05,C,53.1,24.5,31.7,80.6,33.3,62.1,0.071,0.115,-99,-99,-99,32.8,33.1,-9999,-9999,-9999
53131,20220731,2.623,-111.17,32.24,35.4,21.2,28.3,27.1,0.6,21.64,C,55.4,21,32.5,84.7,29.2,59.1,0.068,0.11,-99,-99,-99,33.3,33.4,-9999,-9999,-9999
53131,20220801,2.623,-111.17,32.24,36.3,21.6,28.9,28.8,0,24.13,C,54.5,22.7,35.3,87.2,29.5,54.3,0.065,0.108,-99,-99,-99,35.6,35.2,-9999,-9999,-9999
53131,20220802,2.623,-111.17,32.24,36.6,24,30.3,31,0,20.8,C,56.1,25.2,36.3,76.1,26.9,46.1,0.056,0.104,-99,-99,-99,36.9,36.5,-9999,-9999,-9999
53131,20220803,2.623,-111.17,32.24,35,25.5,30.2,30.2,0,19.06,C,53.7,27.4,36,67.6,27.7,40.9,0.05,0.099,-99,-99,-99,36.3,36.2,-9999,-9999,-9999
53131,20220804,2.623,-111.17,32.24,33.7,21.4,27.6,28,2.9,22.47,C,50.9,23.3,33.9,94.6,34.9,54.2,0.062,0.096,-99,-99,-99,34.9,35.3,-9999,-9999,-9999
53131,20220805,2.623,-111.17,32.24,36.9,22.8,29.8,29.8,0,21.23,C,56.7,23.9,35.1,79.9,24.8,46.8,0.067,0.099,-99,-99,-99,36,35.9,-9999,-9999,-9999
53131,20220806,2.623,-111.17,32.24,38.9,24.2,31.6,31.9,2.1,26.15,C,57.8,24.7,38.1,64.2,20,35.9,0.06,0.1,-99,-99,-99,38,37.6,-9999,-9999,-9999
53131,20220807,2.623,-111.17,32.24,37.6,21.9,29.7,29.4,2.4,25.18,C,53.1,22.7,35.1,87.7,22.2,48.9,0.079,0.1,-99,-99,-99,35.2,35.7,-9999,-9999,-9999
53131,20220808,2.623,-111.17,32.24,35.9,21.2,28.6,28.5,2.3,25.12,C,52.2,22.9,34.8,86.1,26.7,50.4,0.082,0.104,-99,-99,-99,35.2,35.6,-9999,-9999,-9999
53131,20220809,2.623,-111.17,32.24,35.7,22.2,29,27.5,1,17.13,C,53.2,22.8,32,87.7,28.7,56.4,0.073,0.103,-99,-99,-99,33.4,33.9,-9999,-9999,-9999
53131,20220810,2.623,-111.17,32.24,37.2,22.3,29.7,28.9,2.5,24.01,C,55.1,23.1,35.5,86.6,23.6,49.7,0.073,0.103,-99,-99,-99,35.7,35.6,-9999,-9999,-9999
53131,20220811,2.623,-111.17,32.24,36.1,23,29.6,29.3,0,19.38,C,54.4,23.4,33.7,86.3,25.1,47.2,0.068,0.1,-99,-99,-99,34.1,34.4,-9999,-9999,-9999
53131,20220812,2.623,-111.17,32.24,34.9,24.5,29.7,28.4,0,13.39,C,49.4,25.4,31.7,70.1,33.2,50,0.06,0.099,-99,-99,-99,33.1,33.5,-9999,-9999,-9999
53131,20220813,2.623,-111.17,32.24,36.5,21.9,29.2,28.3,0,19.92,C,56.4,22.7,33.7,81,27.9,53.6,0.057,0.097,-99,-99,-99,34.9,34.7,-9999,-9999,-9999
53131,20220814,2.623,-111.17,32.24,36.3,23.6,29.9,29.2,0,23.76,C,57.5,25.1,36.6,69.8,26.5,46.7,0.053,0.096,-99,-99,-99,37.1,36.5,-9999,-9999,-9999
53131,20220815,2.623,-111.17,32.24,36.5,23.5,30,29.5,0,23.73,C,56.6,25,37.1,70,23.6,46.5,0.048,0.091,-99,-99,-99,37.7,37.2,-9999,-9999,-9999
53131,20220816,2.623,-111.17,32.24,37.3,24,30.6,30.5,0,21.62,C,54.8,25.3,37,61.6,23.5,41.6,0.045,0.086,-99,-99,-99,37.8,37.4,-9999,-9999,-9999
53131,20220817,2.623,-111.17,32.24,37.9,21.6,29.8,28.9,19.9,24.28,C,59.1,24.3,36.4,94,22.4,51.5,0.069,0.104,-99,-99,-99,37.2,37,-9999,-9999,-9999
53131,20220818,2.623,-111.17,32.24,33.8,21.8,27.8,26.3,7.7,20.89,C,48.4,23,30.5,95.2,39.2,71,0.142,0.186,-99,-99,-99,31.3,32,-9999,-9999,-9999
53131,20220819,2.623,-111.17,32.24,28.5,22.5,25.5,24.3,6.4,8.68,C,36.3,24,26.8,92.9,59.1,82.2,0.141,0.19,-99,-99,-99,28.2,29.1,-9999,-9999,-9999
53131,20220820,2.623,-111.17,32.24,26.2,21.4,23.8,23.4,9.4,8.93,C,31.6,22,25.5,93.9,62.5,82.6,0.146,0.202,-99,-99,-99,26.9,27.5,-9999,-9999,-9999
53131,20220821,2.623,-111.17,32.24,31.4,21.1,26.2,25.7,0,23.09,C,43.4,21.2,30,91.8,41.9,67.8,0.127,0.181,-99,-99,-99,29.3,29.3,-9999,-9999,-9999
53131,20220822,2.623,-111.17,32.24,33,22.4,27.7,27.3,0,24.09,C,47.4,23,32.5,86.8,39.7,61.4,0.107,0.159,-99,-99,-99,31.7,31.4,-9999,-9999,-9999
53131,20220823,2.623,-111.17,32.24,36.4,23.1,29.7,28.9,0,22.52,C,51.8,23.8,33.7,75.7,25.9,47.4,0.092,0.144,-99,-99,-99,33.2,33,-9999,-9999,-9999
53131,20220824,2.623,-111.17,32.24,33.6,22.5,28,27.8,0,20.15,C,51.5,22.7,32.9,66,34.7,49.6,0.082,0.131,-99,-99,-99,33.2,33.1,-9999,-9999,-9999
53131,20220825,2.623,-111.17,32.24,35.3,23.5,29.4,28.8,0,23.15,C,53.9,24.6,35.2,80.3,33.1,54.4,0.078,0.124,-99,-99,-99,34.9,34.5,-9999,-9999,-9999
53131,20220826,2.623,-111.17,32.24,35.8,23.7,29.7,29.7,0,24.71,C,55.2,25.2,36.7,83.9,30.4,52.8,0.072,0.118,-99,-99,-99,36.3,35.7,-9999,-9999,-9999
53131,20220827,2.623,-111.17,32.24,35.8,23.7,29.8,29.3,0,20.54,C,55.8,25.3,35,71.1,31.8,49.3,0.061,0.112,-99,-99,-99,35.8,35.5,-9999,-9999,-9999
53131,20220828,2.623,-111.17,32.24,34.7,24,29.3,28.6,0,21,C,53.9,24.9,34.7,69.6,32.6,52.7,0.056,0.107,-99,-99,-99,35.8,35.4,-9999,-9999,-9999
53131,20220829,2.623,-111.17,32.24,36.3,22.4,29.4,29.8,0,24.19,C,53.7,23.9,35.9,79.2,26,48.2,0.052,0.103,-99,-99,-99,36.3,35.8,-9999,-9999,-9999
53131,20220830,2.623,-111.17,32.24,39.6,23.4,31.5,31.8,0,23.01,C,58.4,24.6,37.2,65,11.2,34.7,0.049,0.098,-99,-99,-99,37.2,36.5,-9999,-9999,-9999
53131,20220831,2.623,-111.17,32.24,36.1,26.9,31.5,31.7,0,24.11,C,53.9,25.7,36.9,37.7,21.4,28.6,0.046,0.093,-99,-99,-99,37.4,36.8,-9999,-9999,-9999
53131,20220901,2.623,-111.17,32.24,36.9,25.9,31.4,31.2,0,24.55,C,56.5,25.4,37.7,48.1,20.2,33.9,0.045,0.089,-99,-99,-99,37.9,37.2,-9999,-9999,-9999
53131,20220902,2.623,-111.17,32.24,39.4,22.8,31.1,30.6,0,23.6,C,58.3,24.8,37.8,74.9,13.3,43.2,0.044,0.086,-99,-99,-99,38.1,37.4,-9999,-9999,-9999
53131,20220903,2.623,-111.17,32.24,36,24.2,30.1,29.7,0,17.06,C,52.6,26,34.5,67.1,28.6,44.9,0.04,0.082,-99,-99,-99,36.2,36.2,-9999,-9999,-9999
53131,20220904,2.623,-111.17,32.24,37.5,27.4,32.5,31.9,0,23.02,C,54.4,26,36.5,48.2,16.2,28.5,0.041,0.08,-99,-99,-99,37.3,36.6,-9999,-9999,-9999
53131,20220905,2.623,-111.17,32.24,39,27,33,32.4,0,24.3,C,56.4,24.6,36.9,37.5,12.1,23.3,0.04,0.078,-99,-99,-99,37.7,37,-9999,-9999,-9999
53131,20220906,2.623,-111.17,32.24,39.1,27.4,33.2,32.8,0,23.89,C,56.9,25.8,37,23,7.9,16,0.038,0.077,-99,-99,-99,37.8,37.2,-9999,-9999,-9999
53131,20220907,2.623,-111.17,32.24,37.7,21.5,29.6,29.8,0,21.64,C,54.8,22.8,35.1,73.2,11.4,33.2,0.036,0.074,-99,-99,-99,37,36.6,-9999,-9999,-9999
53131,20220908,2.623,-111.17,32.24,35.7,24.5,30.1,29.8,0,16.68,C,49.9,26.1,34.2,65.2,11.7,36.9,0.035,0.072,-99,-99,-99,36.2,36,-9999,-9999,-9999
53131,20220909,2.623,-111.17,32.24,34.4,21.7,28,27.1,22.9,18.44,C,53.8,23.7,32.6,84.2,28.5,51.5,0.071,0.104,-99,-99,-99,34.1,34.2,-9999,-9999,-9999
53131,20220910,2.623,-111.17,32.24,32.2,20.7,26.4,26.2,0,21.28,C,45.4,21.6,30.4,94.8,34.5,63.6,0.122,0.166,-99,-99,-99,30.1,30.5,-9999,-9999,-9999
53131,20220911,2.623,-111.17,32.24,35.8,21.2,28.5,26.9,1.2,20.8,C,52.4,22,31.5,85.8,28.9,57.9,0.096,0.141,-99,-99,-99,31,31,-9999,-9999,-9999
53131,20220912,2.623,-111.17,32.24,31.6,21.9,26.7,25,2.6,13.02,C,45.2,21.6,27.2,87.1,44.8,61.7,0.084,0.127,-99,-99,-99,28.1,28.7,-9999,-9999,-9999
53131,20220913,2.623,-111.17,32.24,32.3,20,26.1,26.3,0,20.54,C,46.6,20.2,30.2,87.5,31.3,53.9,0.088,0.125,-99,-99,-99,29.6,29.3,-9999,-9999,-9999
53131,20220914,2.623,-111.17,32.24,33.1,20.5,26.8,26.5,0,19.8,C,47.4,21.3,31.5,83.5,26.8,51.1,0.079,0.118,-99,-99,-99,31.1,30.7,-9999,-9999,-9999
53131,20220915,2.623,-111.17,32.24,33.7,18.9,26.3,26.2,0,22.64,C,51.1,20.4,32.1,77.8,22.6,47.1,0.073,0.112,-99,-99,-99,32.2,31.7,-9999,-9999,-9999
53131,20220916,2.623,-111.17,32.24,34.3,18.3,26.3,26.4,0,23.2,C,51.1,19.6,31.7,71.2,13.6,37.9,0.066,0.107,-99,-99,-99,32.5,32.1,-9999,-9999,-9999
53131,20220917,2.623,-111.17,32.24,36.9,16.6,26.7,27.3,0,23.11,C,52.8,17.8,31.6,57.3,7.8,27.5,0.057,0.103,-99,-99,-99,32.5,32,-9999,-9999,-9999
53131,20220918,2.623,-111.17,32.24,37.8,19.5,28.6,29.7,0,23.27,C,55.9,20.4,34.3,46.3,13.4,24.7,0.051,0.1,-99,-99,-99,34.3,33.3,-9999,-9999,-9999
53131,20220919,2.623,-111.17,32.24,37,20,28.5,29.3,0,22.22,C,55.1,21.3,35.4,55.4,19.2,34.5,0.046,0.096,-99,-99,-99,35.3,34.3,-9999,-9999,-9999
53131,20220920,2.623,-111.17,32.24,35.4,22.4,28.9,28.2,5.2,18.94,C,54.4,24.9,34.8,90.7,27.6,50.6,0.05,0.092,-99,-99,-99,35,34.6,-9999,-9999,-9999
53131,20220921,2.623,-111.17,32.24,30.5,22.4,26.4,25.2,0.4,12.79,C,40.8,23.6,28.3,91.5,45.5,73.3,0.088,0.095,-99,-99,-99,29.1,29.9,-9999,-9999,-9999
53131,20220922,2.623,-111.17,32.24,33.8,20.6,27.2,26.5,0.4,21.37,C,49.6,20.8,31.7,90.8,34.3,61.7,0.079,0.101,-99,-99,-99,31.6,31.1,-9999,-9999,-9999
53131,20220923,2.623,-111.17,32.24,34.8,20.6,27.7,27.8,0,18.64,C,49.9,21.6,32.2,77.8,24.8,48.6,0.071,0.099,-99,-99,-99,32.2,31.7,-9999,-9999,-9999
53131,20220924,2.623,-111.17,32.24,35.4,20.9,28.2,28.4,0,20.94,C,51.4,22,33.3,73.9,22.4,43.3,0.064,0.098,-99,-99,-99,33.5,32.9,-9999,-9999,-9999
53131,20220925,2.623,-111.17,32.24,36.9,20.5,28.7,29.1,0,20.7,C,53.3,21.1,33.4,62.3,11,31.1,0.054,0.095,-99,-99,-99,33.7,33.1,-9999,-9999,-9999
53131,20220926,2.623,-111.17,32.24,37.1,24.9,31,30.3,0,21.4,C,53.8,23.8,34.7,44.1,16.3,28.1,0.048,0.093,-99,-99,-99,34.9,34.1,-9999,-9999,-9999
53131,20220927,2.623,-111.17,32.24,35.9,24.7,30.3,29.8,0,20.69,C,51.8,23.1,33.7,42.6,15.5,27.2,0.043,0.089,-99,-99,-99,34.6,34,-9999,-9999,-9999
53131,20220928,2.623,-111.17,32.24,35.5,22.3,28.9,27.3,1.5,14.4,C,54.1,22.9,30.2,75.6,20.4,38.5,0.038,0.082,-99,-99,-99,31.9,32.3,-9999,-9999,-9999
53131,20220929,2.623,-111.17,32.24,31,20.2,25.6,24.3,0,11.24,C,46.6,20.4,27.4,76.3,22.9,50,0.04,0.078,-99,-99,-99,28.8,29.4,-9999,-9999,-9999
53131,20220930,2.623,-111.17,32.24,32.6,18.7,25.6,24.2,1.4,16.91,C,51.5,19.6,28.9,79,25.1,52.7,0.041,0.079,-99,-99,-99,30.2,30.2,-9999,-9999,-9999
53131,20221001,2.623,-111.17,32.24,31.9,17.3,24.6,24.7,0,18.49,C,49.1,16.9,28.6,78.9,27.2,49.8,0.045,0.077,-99,-99,-99,29.5,29.3,-9999,-9999,-9999
53131,20221002,2.623,-111.17,32.24,33.2,20.2,26.7,26.7,0,20.48,C,49.9,19.7,31.8,71,20.5,39.7,0.044,0.079,-99,-99,-99,32,31.2,-9999,-9999,-9999
53131,20221003,2.623,-111.17,32.24,34.2,18.1,26.1,26,0,19.9,C,52.5,19.5,31.4,68.8,15.4,38.6,0.039,0.077,-99,-99,-99,32.6,32,-9999,-9999,-9999
53131,20221004,2.623,-111.17,32.24,27.7,19.1,23.4,22.7,0.6,12.14,C,41.2,20.1,26,75.8,33.9,47.9,0.033,0.071,-99,-99,-99,28.1,29,-9999,-9999,-9999
53131,20221005,2.623,-111.17,32.24,30.9,15.7,23.3,24.1,0,18.2,C,46.1,16.5,28.4,71.5,21.1,40.1,0.035,0.071,-99,-99,-99,29.4,29.1,-9999,-9999,-9999
53131,20221006,2.623,-111.17,32.24,30.7,18.6,24.6,23.7,0,17.44,C,48.7,19.4,28.7,57.4,20.3,39.4,0.034,0.071,-99,-99,-99,30.4,30.1,-9999,-9999,-9999
53131,20221007,2.623,-111.17,32.24,30,19.3,24.7,22.8,0,15.51,C,47.3,18.1,26.6,54.6,23.1,42.9,0.032,0.068,-99,-99,-99,28.9,29,-9999,-9999,-9999
53131,20221008,2.623,-111.17,32.24,29,19.1,24.1,22.1,0,15.7,C,48.1,18.6,26.5,56.8,25.1,44.2,0.03,0.066,-99,-99,-99,28.6,28.7,-9999,-9999,-9999
53131,20221009,2.623,-111.17,32.24,28.7,17.4,23.1,22.7,0,19.26,C,47.1,16.4,27.3,56.8,23.1,40.2,0.031,0.065,-99,-99,-99,28.9,28.6,-9999,-9999,-9999
53131,20221010,2.623,-111.17,32.24,30,18.6,24.3,23.2,0,18.45,C,51.5,17.5,27.7,52.4,24.7,39.9,0.03,0.065,-99,-99,-99,29.4,29.1,-9999,-9999,-9999
53131,20221011,2.623,-111.17,32.24,30.6,16.4,23.5,23.8,0,16.33,C,48.4,16.5,27.3,60,20.7,36.4,0.03,0.063,-99,-99,-99,28.7,28.5,-9999,-9999,-9999
53131,20221012,2.623,-111.17,32.24,32.1,14.6,23.3,24.4,0,16.87,C,46.7,15.7,27.8,67,14.2,33.8,0.032,0.062,-99,-99,-99,28.8,28.4,-9999,-9999,-9999
53131,20221013,2.623,-111.17,32.24,33.1,16.9,25,25.6,0,18.77,C,49.1,17.1,29.4,48,13.4,27,0.032,0.063,-99,-99,-99,30.4,29.7,-9999,-9999,-9999
53131,20221014,2.623,-111.17,32.24,31.6,17,24.3,24.7,0,11.68,C,42.4,17.2,26.5,43.3,20.8,30.4,0.028,0.06,-99,-99,-99,28.4,28.5,-9999,-9999,-9999
53131,20221015,2.623,-111.17,32.24,29.3,17.8,23.6,22.4,1.5,11.26,C,40,18.2,25,86.7,30,55.5,0.03,0.059,-99,-99,-99,26.7,27.5,-9999,-9999,-9999
53131,20221016,2.623,-111.17,32.24,23,14.4,18.7,18.3,0,13.48,C,39.8,14.9,22.3,95.7,38.6,65.8,0.035,0.059,-99,-99,-99,24.4,25.3,-9999,-9999,-9999
53131,20221017,2.623,-111.17,32.24,26.8,11.5,19.1,20.1,0,16.44,C,41.4,11.6,23.2,79.8,25.8,46.8,0.04,0.06,-99,-99,-99,24.8,24.9,-9999,-9999,-9999
53131,20221018,2.623,-111.17,32.24,27.6,16.8,22.2,21.7,0,18.3,C,42.4,14.9,24.5,52.4,25.1,37.6,0.038,0.062,-99,-99,-99,26.1,26,-9999,-9999,-9999
